term,name,section,component,title,room_Code,start_Time,end_Time,monday,tuesday,wednesday,thursday,friday,online,pre_Req,co_Req,equivalent,association,lab_Required,require_Engineer,id
Winter,ENGR301,SSSD,TUT,ENGR.MGMT.PRINCIP.+ECONOMICS,EV3.309,1125,1175,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,ENGR 401,2041,FALSE,NOENG,612
Fall,ENGR311,T,LEC,TRANSF.CALC+PART.DIFF.EQNS,MBS2.330,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,ENGR233,,EMAT 311,2042,FALSE,NOENG,295
Fall,ENGR311,T TA,TUT,TRANSF.CALC+PART.DIFF.EQNS,H531,510,610,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR233,,EMAT 311,2042,FALSE,NOENG,299
Fall,ENGR311,T TB,TUT,TRANSF.CALC+PART.DIFF.EQNS,H531,510,610,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ENGR233,,EMAT 311,2042,FALSE,NOENG,303
Fall,ENGR311,X,LEC,TRANSF.CALC+PART.DIFF.EQNS,H531,525,600,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ENGR233,,EMAT 311,2043,FALSE,NOENG,316
Fall,ENGR311,X XA,TUT,TRANSF.CALC+PART.DIFF.EQNS,H561,510,610,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR233,,EMAT 311,2043,FALSE,NOENG,319
Fall,ENGR311,X XB,TUT,TRANSF.CALC+PART.DIFF.EQNS,FGB070,510,610,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ENGR233,,EMAT 311,2043,FALSE,NOENG,322
Fall,ENGR311,Y,LEC,TRANSF.CALC+PART.DIFF.EQNS,FGC070,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,ENGR233,,EMAT 311,2044,FALSE,NOENG,331
Fall,ENGR311,Y YA,TUT,TRANSF.CALC+PART.DIFF.EQNS,MBS1.401,525,625,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR233,,EMAT 311,2044,FALSE,NOENG,332
Fall,ENGR311,Y YB,TUT,TRANSF.CALC+PART.DIFF.EQNS,FGB070,525,625,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR233,,EMAT 311,2044,FALSE,NOENG,333
Fall,ENGR311,Z,LEC,TRANSF.CALC+PART.DIFF.EQNS,H411,525,690,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR233,,EMAT 311,2045,FALSE,NOENG,337
Fall,ENGR311,Z ZA,TUT,TRANSF.CALC+PART.DIFF.EQNS,H415,885,1005,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR233,,EMAT 311,2045,FALSE,NOENG,338
Winter,ENGR311,W,LEC,TRANSF.CALC+PART.DIFF.EQNS,MB2.270,525,600,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR233,,EMAT 311,2046,FALSE,NOENG,675
Winter,ENGR311,W WA,TUT,TRANSF.CALC+PART.DIFF.EQNS,H629,500,600,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ENGR233,,EMAT 311,2046,FALSE,NOENG,680
Winter,ENGR311,W WB,TUT,TRANSF.CALC+PART.DIFF.EQNS,H403,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ENGR233,,EMAT 311,2046,FALSE,NOENG,684
Fall,ENGR361,BL,LEC,FLUID MECHANICS I,ONLINE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ENGR213; ENGR233; ENGR 251,,,2048,FALSE,NOENG,198
Fall,ENGR361,BL A,TUT,FLUID MECHANICS I,H564,615,665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,,2048,FALSE,NOENG,199
Fall,ENGR361,BL B,TUT,FLUID MECHANICS I,H537,615,665,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,,2048,FALSE,NOENG,201
Fall,ENGR361,BL C,TUT,FLUID MECHANICS I,H623,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233; ENGR 251,,,2048,FALSE,NOENG,203
Fall,ENGR361,BL D,TUT,FLUID MECHANICS I,H564,795,845,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,,2048,FALSE,NOENG,206
Fall,ENGR361,BL E,TUT,FLUID MECHANICS I,H562,795,845,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,,2048,FALSE,NOENG,207
Fall,ENGR361,BL F,TUT,FLUID MECHANICS I,H544,855,905,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233; ENGR 251,,,2048,FALSE,NOENG,210
Winter,ENGR361,BL,LEC,FLUID MECHANICS I,ONLINE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,ENGR213; ENGR233; ENGR 251,,,2049,FALSE,NOENG,534
Winter,ENGR361,BL A,TUT,FLUID MECHANICS I,MBS1.430,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233; ENGR 251,,,2049,FALSE,NOENG,536
Winter,ENGR361,BL B,TUT,FLUID MECHANICS I,MBS1.115,975,1025,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233; ENGR 251,,,2049,FALSE,NOENG,538
Winter,ENGR361,BL C,TUT,FLUID MECHANICS I,FGB070,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233; ENGR 251,,,2049,FALSE,NOENG,541
Winter,ENGR361,BL D,TUT,FLUID MECHANICS I,MBS1.235,975,1025,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233; ENGR 251,,,2049,FALSE,NOENG,542
Fall,ENGR371,FF,LEC,PROBABILITY+STATISTICS/ENGR.,FGC070,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2050,FALSE,NOENG,234
Fall,ENGR371,FFFA,TUT,PROBABILITY+STATISTICS/ENGR.,H629,1065,1115,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2050,FALSE,NOENG,236
Fall,ENGR371,FFFB,TUT,PROBABILITY+STATISTICS/ENGR.,H459,1065,1115,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2050,FALSE,NOENG,238
Fall,ENGR371,FFFC,TUT,PROBABILITY+STATISTICS/ENGR.,H403,1155,1205,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2050,FALSE,NOENG,241
Fall,ENGR371,R,LEC,PROBABILITY+STATISTICS/ENGR.,H535,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,ENGR213; ENGR233,,,2051,FALSE,NOENG,276
Fall,ENGR371,R RA,TUT,PROBABILITY+STATISTICS/ENGR.,FGB080,705,755,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2051,FALSE,NOENG,280
Fall,ENGR371,R RB,TUT,PROBABILITY+STATISTICS/ENGR.,FGB055,615,665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2051,FALSE,NOENG,283
Fall,ENGR371,R RC,TUT,PROBABILITY+STATISTICS/ENGR.,FGB080,615,665,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2051,FALSE,NOENG,285
Fall,ENGR371,S,LEC,PROBABILITY+STATISTICS/ENGR.,H535,795,870,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2052,FALSE,NOENG,287
Fall,ENGR371,S SA,TUT,PROBABILITY+STATISTICS/ENGR.,H403,795,845,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2052,FALSE,NOENG,289
Fall,ENGR371,S SB,TUT,PROBABILITY+STATISTICS/ENGR.,H401,795,845,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ENGR213; ENGR233,,,2052,FALSE,NOENG,290
Fall,ENGR371,S SC,TUT,PROBABILITY+STATISTICS/ENGR.,FGB055,795,845,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2052,FALSE,NOENG,292
Winter,ENGR371,T,LEC,PROBABILITY+STATISTICS/ENGR.,FGC070,885,960,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,ENGR213; ENGR233,,,2053,FALSE,NOENG,615
Winter,ENGR371,T TA,TUT,PROBABILITY+STATISTICS/ENGR.,H611,615,665,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233,,,2053,FALSE,NOENG,619
Winter,ENGR371,T TB,TUT,PROBABILITY+STATISTICS/ENGR.,H613,615,665,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233,,,2053,FALSE,NOENG,623
Winter,ENGR371,T TC,TUT,PROBABILITY+STATISTICS/ENGR.,H609,615,665,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233,,,2053,FALSE,NOENG,628
Winter,ENGR371,UU,LEC,PROBABILITY+STATISTICS/ENGR.,MBS2.330,1065,1215,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233,,,2054,FALSE,NOENG,645
Winter,ENGR371,UUUA,TUT,PROBABILITY+STATISTICS/ENGR.,H459,885,935,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233,,,2054,FALSE,NOENG,647
Winter,ENGR371,UUUB,TUT,PROBABILITY+STATISTICS/ENGR.,H401,885,935,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2054,FALSE,NOENG,649
Winter,ENGR371,UUUC,TUT,PROBABILITY+STATISTICS/ENGR.,H619,885,935,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2054,FALSE,NOENG,651
Winter,ENGR371,W,LEC,PROBABILITY+STATISTICS/ENGR.,FGC080,615,690,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,ENGR213; ENGR233,,,2055,FALSE,NOENG,678
Winter,ENGR371,W WA,TUT,PROBABILITY+STATISTICS/ENGR.,H429,525,575,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,ENGR213; ENGR233,,,2055,FALSE,NOENG,682
Winter,ENGR371,W WB,TUT,PROBABILITY+STATISTICS/ENGR.,H619,525,575,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233,,,2055,FALSE,NOENG,686
Winter,ENGR371,W WC,TUT,PROBABILITY+STATISTICS/ENGR.,H429,525,575,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,ENGR213; ENGR233,,,2055,FALSE,NOENG,688
Fall,ENGR391,F,LEC,NUMERICAL METHODS IN ENGR,H553,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4334,FALSE,NOENG,218
Fall,ENGR391,F FA,TUT,NUMERICAL METHODS IN ENGR,H917,855,905,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4334,FALSE,NOENG,224
Fall,ENGR391,F FB,TUT,NUMERICAL METHODS IN ENGR,H849,975,1025,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4334,FALSE,NOENG,229
Fall,ENGR391,F FC,TUT,NUMERICAL METHODS IN ENGR,H849,1065,1115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4334,FALSE,NOENG,231
Fall,ENGR391,F FD,TUT,NUMERICAL METHODS IN ENGR,H917,1065,1115,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4334,FALSE,NOENG,233
Fall,ENGR391,M,LEC,NUMERICAL METHODS IN ENGR,FGB060,525,600,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4335,FALSE,NOENG,258
Fall,ENGR391,M MA,TUT,NUMERICAL METHODS IN ENGR,H917,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4335,FALSE,NOENG,260
Fall,ENGR391,M MB,TUT,NUMERICAL METHODS IN ENGR,H823,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4335,FALSE,NOENG,262
Fall,ENGR391,M MC,TUT,NUMERICAL METHODS IN ENGR,H907,915,965,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4335,FALSE,NOENG,264
Fall,ENGR391,M MD,TUT,NUMERICAL METHODS IN ENGR,H907,855,905,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4335,FALSE,NOENG,266
Fall,ENGR391,S,LEC,NUMERICAL METHODS IN ENGR,H557,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4336,FALSE,NOENG,286
Fall,ENGR391,S SA,TUT,NUMERICAL METHODS IN ENGR,H849,855,905,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4336,FALSE,NOENG,288
Fall,ENGR391,S SB,TUT,NUMERICAL METHODS IN ENGR,H917,975,1025,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4336,FALSE,NOENG,291
Fall,ENGR391,S SC,TUT,NUMERICAL METHODS IN ENGR,H917,1065,1115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4336,FALSE,NOENG,293
Fall,ENGR391,S SD,TUT,NUMERICAL METHODS IN ENGR,H917,975,1025,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4336,FALSE,NOENG,294
Winter,ENGR391,UU,LEC,NUMERICAL METHODS IN ENGR,H435,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4337,FALSE,NOENG,644
Winter,ENGR391,UUUA,TUT,NUMERICAL METHODS IN ENGR,H821,1230,1280,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4337,FALSE,NOENG,646
Winter,ENGR391,UUUB,TUT,NUMERICAL METHODS IN ENGR,H827,1230,1280,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4337,FALSE,NOENG,648
Winter,ENGR391,UUUC,TUT,NUMERICAL METHODS IN ENGR,H903,1230,1280,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4337,FALSE,NOENG,650
Winter,ENGR391,V,LEC,NUMERICAL METHODS IN ENGR,H435,795,870,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4338,FALSE,NOENG,652
Winter,ENGR391,V VA,TUT,NUMERICAL METHODS IN ENGR,H967,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4338,FALSE,NOENG,658
Winter,ENGR391,V VB,TUT,NUMERICAL METHODS IN ENGR,H967,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4338,FALSE,NOENG,663
Winter,ENGR391,V VC,TUT,NUMERICAL METHODS IN ENGR,H811,705,755,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4338,FALSE,NOENG,667
Winter,ENGR391,X,LEC,NUMERICAL METHODS IN ENGR,FGB060,525,600,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4339,FALSE,NOENG,695
Winter,ENGR391,X XA,TUT,NUMERICAL METHODS IN ENGR,H917,795,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4339,FALSE,NOENG,699
Winter,ENGR391,X XB,TUT,NUMERICAL METHODS IN ENGR,H967,915,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4339,FALSE,NOENG,703
Winter,ENGR391,X XD,TUT,NUMERICAL METHODS IN ENGR,H849,990,1040,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENGR213, ENGR 233, (COMP248, COEN243, MECH215, BCEE231)",,,4339,FALSE,NOENG,709
Fall,ENGR392,D,LEC,IMPACT/TECHNOLOGY ON SOCIETY,H431,525,690,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,FALSE,NOENG,216
Fall,ENGR392,EE,LEC,IMPACT/TECHNOLOGY ON SOCIETY,H557,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,NOENG,217
Fall,ENGR392,F,LEC,IMPACT/TECHNOLOGY ON SOCIETY,H431,885,1050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,NOENG,221
Fall,ENGR392,G,LEC,IMPACT/TECHNOLOGY ON SOCIETY,H431,885,1050,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,FALSE,NOENG,244
Winter,ENGR392,P,LEC,IMPACT/TECHNOLOGY ON SOCIETY,H820,525,690,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"ENCS282, ENGR202, ENGR201",,,,FALSE,NOENG,589
Winter,ENGR392,Q,LEC,IMPACT/TECHNOLOGY ON SOCIETY,MBS2.330,885,1050,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"ENCS282, ENGR202, ENGR201",,,,FALSE,NOENG,590
Winter,ENGR392,RR,LEC,IMPACT/TECHNOLOGY ON SOCIETY,H620,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"ENCS282, ENGR202, ENGR201",,,,FALSE,NOENG,601
Winter,ENGR392,S,LEC,IMPACT/TECHNOLOGY ON SOCIETY,MBS1.115,885,1050,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"ENCS282, ENGR202, ENGR201",,,,FALSE,NOENG,603
Winter,SOEN228,A-X,LAB,SYSTEM HARDWARE,H968,600,720,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,718
Winter,SOEN228,B-X,LAB,SYSTEM HARDWARE,H966,600,720,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,719
Winter,SOEN228,C-X,LAB,SYSTEM HARDWARE,H968,600,720,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,720
Winter,SOEN228,D-X,LAB,SYSTEM HARDWARE,H966,600,720,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,721
Winter,SOEN228,E-X,LAB,SYSTEM HARDWARE,H968,600,720,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,722
Winter,SOEN228,F-X,LAB,SYSTEM HARDWARE,H966,600,720,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,723
Winter,SOEN228,G-X,LAB,SYSTEM HARDWARE,H968,600,720,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,724
Winter,SOEN228,H-X,LAB,SYSTEM HARDWARE,H966,600,720,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,COMP 228,,TRUE,NOENG,725
Winter,SOEN228,I-X,LAB,SYSTEM HARDWARE,H968,600,720,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,COMP 228,,TRUE,NOENG,726
Winter,SOEN228,J-X,LAB,SYSTEM HARDWARE,H966,600,720,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,COMP 228,,TRUE,NOENG,727
Winter,SOEN228,SS,LEC,SYSTEM HARDWARE,H553,1065,1215,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 228,2067,TRUE,N,766
Winter,SOEN228,SSSA,TUT,SYSTEM HARDWARE,H631,1230,1330,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 228,2067,TRUE,N,767
Winter,SOEN228,SSSB,TUT,SYSTEM HARDWARE,H423,1230,1330,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,COMP 228,2067,TRUE,N,768
Winter,SOEN228,U,LEC,SYSTEM HARDWARE,H507,885,960,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,2068,TRUE,Y,772
Winter,SOEN228,U UA,TUT,SYSTEM HARDWARE,FGB050,975,1075,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,2068,TRUE,Y,774
Winter,SOEN228,U UB,TUT,SYSTEM HARDWARE,H529,975,1075,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,2068,TRUE,Y,779
Winter,SOEN228,U UC,TUT,SYSTEM HARDWARE,H441,975,1075,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,COMP 228,2068,TRUE,Y,783
Fall,SOEN287,Q,LEC,WEB PROGRAMMING,MBS2.210,615,690,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP248,,COMP 229,5556,FALSE,N,376
Fall,SOEN287,Q QA,TUT,WEB PROGRAMMING,H544,705,805,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP248,,COMP 229,5556,FALSE,N,377
Fall,SOEN287,Q QB,TUT,WEB PROGRAMMING,H540,1095,1195,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,COMP 229,5556,FALSE,N,378
Fall,SOEN287,Q QC,TUT,WEB PROGRAMMING,H627,1095,1195,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP248,,COMP 229,5556,FALSE,N,379
Winter,SOEN287,S,LEC,WEB PROGRAMMING,H553,525,600,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP248,,COMP 229,5537,FALSE,N,731
Winter,SOEN287,S SA,TUT,WEB PROGRAMMING,H627,615,715,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP248,,COMP 229,5537,FALSE,N,741
Winter,SOEN287,S SB,TUT,WEB PROGRAMMING,H529,615,715,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,COMP 229,5537,FALSE,N,747
Winter,SOEN287,S SC,TUT,WEB PROGRAMMING,H627,615,715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,COMP 229,5537,FALSE,N,753
Winter,SOEN287,S SD,TUT,WEB PROGRAMMING,H437,510,610,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP248,,COMP 229,5537,FALSE,N,759
Winter,SOEN287,U,LEC,WEB PROGRAMMING,H411,885,960,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP248,,COMP 229,5538,FALSE,Y,770
Winter,SOEN287,U UA,TUT,WEB PROGRAMMING,H544,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP248,,COMP 229,5538,FALSE,Y,776
Winter,SOEN287,U UB,TUT,WEB PROGRAMMING,H441,975,1075,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,COMP 229,5538,FALSE,Y,778
Winter,SOEN287,U UC,TUT,WEB PROGRAMMING,H437,1080,1180,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP248,,COMP 229,5538,FALSE,Y,782
Winter,SOEN287,U UD,TUT,WEB PROGRAMMING,MBS2.455,1080,1180,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,COMP 229,5538,FALSE,Y,784
Winter,SOEN287,W,LEC,WEB PROGRAMMING,H553,885,960,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP248,,COMP 229,5539,FALSE,N,786
Winter,SOEN287,W WA,TUT,WEB PROGRAMMING,MBS1.105,915,1015,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP248,,COMP 229,5539,FALSE,N,788
Winter,SOEN287,W WB,TUT,WEB PROGRAMMING,H540,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP248,,COMP 229,5539,FALSE,N,790
Winter,SOEN287,W WC,TUT,WEB PROGRAMMING,MBS1.255,915,1015,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP248,,COMP 229,5539,FALSE,N,792
Winter,SOEN287,W WD,TUT,WEB PROGRAMMING,H437,1050,1150,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP248,,COMP 229,5539,FALSE,N,794
Fall,SOEN321,GG,LEC,INFORMATION SYSTEMS SECURITY,FGC080,1065,1215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,3001,FALSE,Y,352
Fall,SOEN321,GGGA,TUT,INFORMATION SYSTEMS SECURITY,H509,1230,1280,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,3001,FALSE,Y,353
Fall,SOEN321,GGGB,TUT,INFORMATION SYSTEMS SECURITY,FGB050,1230,1280,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,3001,FALSE,Y,354
Winter,SOEN321,U,LEC,INFORMATION SYSTEMS SECURITY,MBS2.330,885,1050,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP346,,,3002,FALSE,N,769
Winter,SOEN321,U UA,TUT,INFORMATION SYSTEMS SECURITY,H609,705,755,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP346,,,3002,FALSE,N,773
Winter,SOEN321,U UB,TUT,INFORMATION SYSTEMS SECURITY,H459,705,755,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP346,,,3002,FALSE,N,777
Winter,SOEN321,U UC,TUT,INFORMATION SYSTEMS SECURITY,MB1.301,705,755,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP346,,,3002,FALSE,N,781
Winter,SOEN331,W,LEC,INTRO TO FML MTHDS FOR SOEN,H937,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"COMP249, (COMP238, COMP232)",,,7521,FALSE,Y,785
Winter,SOEN331,W WA,TUT,INTRO TO FML MTHDS FOR SOEN,H623,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,7521,FALSE,Y,787
