term,name,section,component,title,startTime,endTime,monday,tuesday,wednesday,thursday,friday,online,preReq,coReq,association,labRequired,requireEngineer,id
Winter,SOEN287,U UD,TUT,WEB PROGRAMMING,1080,1180,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP248,,,FALSE,,784
Winter,SOEN331,W,LEC,INTRO TO FML MTHDS FOR SOEN,975,1050,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"COMP249, (COMP238, COMP232)",,,TRUE,,785
Winter,SOEN287,W,LEC,WEB PROGRAMMING,885,960,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,COMP248,,,TRUE,,786
Winter,SOEN331,W WA,TUT,INTRO TO FML MTHDS FOR SOEN,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,FALSE,,787
Winter,SOEN287,W WA,TUT,WEB PROGRAMMING,915,1015,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP248,,,FALSE,,788
Winter,SOEN331,W WB,TUT,INTRO TO FML MTHDS FOR SOEN,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,FALSE,,789
Winter,SOEN287,W WB,TUT,WEB PROGRAMMING,975,1075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,COMP248,,,FALSE,,790
Winter,SOEN331,W WC,TUT,INTRO TO FML MTHDS FOR SOEN,735,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,FALSE,,791
Winter,SOEN287,W WC,TUT,WEB PROGRAMMING,915,1015,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP248,,,FALSE,,792
Winter,SOEN331,W WD,TUT,INTRO TO FML MTHDS FOR SOEN,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,FALSE,,793
Winter,SOEN287,W WD,TUT,WEB PROGRAMMING,1050,1150,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP248,,,FALSE,,794
Winter,SOEN331,W WE,TUT,INTRO TO FML MTHDS FOR SOEN,735,845,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,FALSE,,795
Winter,SOEN331,W WF,TUT,INTRO TO FML MTHDS FOR SOEN,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,FALSE,,796
Winter,SOEN331,W WG,TUT,INTRO TO FML MTHDS FOR SOEN,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"COMP249, (COMP238, COMP232)",,,FALSE,,797
Fall,COMP345,A-X,LAB,"ADVANCED PROGRAM DESIGN, C++",1230,1340,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP352,,,TRUE,,798
Fall,COMP345,B-X,LAB,"ADVANCED PROGRAM DESIGN, C++",1230,1340,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP352,,,TRUE,,799
Fall,COMP345,C-X,LAB,"ADVANCED PROGRAM DESIGN, C++",1230,1340,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP352,,,TRUE,,800
Fall,COMP345,F-X,LAB,"ADVANCED PROGRAM DESIGN, C++",1065,1175,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP352,,,TRUE,,801
Fall,COMP345,G-X,LAB,"ADVANCED PROGRAM DESIGN, C++",1065,1175,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP352,,,TRUE,,802
Winter,COMP345,SI-X,LAB,"ADVANCED PROGRAM DESIGN, C++",975,1085,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP352,,,TRUE,,803
Winter,COMP345,SJ-X,LAB,"ADVANCED PROGRAM DESIGN, C++",975,1085,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,COMP352,,,TRUE,,804
Winter,COMP346,NI-X,LAB,OPERATING SYSTEMS,1275,1385,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,TRUE,N,805
Winter,COMP346,NJ-X,LAB,OPERATING SYSTEMS,855,965,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,TRUE,N,806
Winter,COMP346,WI-X,LAB,OPERATING SYSTEMS,1275,1385,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,TRUE,N,807
Winter,COMP346,WJ-X,LAB,OPERATING SYSTEMS,855,965,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,TRUE,N,808
Fall,COMP346,DI-X,LAB,OPERATING SYSTEMS,1065,1175,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,TRUE,N,809
Fall,COMP346,DJ-X,LAB,OPERATING SYSTEMS,1185,1295,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,TRUE,N,810
Fall,COMP346,DK-X,LAB,OPERATING SYSTEMS,1185,1295,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP 228, SOEN 228), COMP 352.",,,TRUE,N,811
Fall,COMP353,FI-X,LAB,DATABASES,885,995,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP352, COEN352)",,,TRUE,NOENG,812
Fall,COMP353,FJ-X,LAB,DATABASES,795,905,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP352, COEN352)",,,TRUE,NOENG,813
Fall,COMP353,FK-X,LAB,DATABASES,885,995,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP352, COEN352)",,,TRUE,NOENG,814
Fall,COMP353,FL-X,LAB,DATABASES,795,905,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP352, COEN352)",,,TRUE,NOENG,815
Fall,COMP371,UUUI,LAB,COMPUTER GRAPHICS,975,1085,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"COMP352, COEN352",,,TRUE,,816
Fall,COMP371,UUUJ,LAB,COMPUTER GRAPHICS,975,1085,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"COMP352, COEN352",,,TRUE,,817
Fall,COMP376,A-X,LAB,INTRO. TO GAME DEVELOPMENT,945,1055,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP471, COMP371)",,,TRUE,,818
Fall,COMP376,B-X,LAB,INTRO. TO GAME DEVELOPMENT,1230,1340,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP471, COMP371)",,,TRUE,,819
Fall,COMP376,C-X,LAB,INTRO. TO GAME DEVELOPMENT,945,1055,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP471, COMP371)",,,TRUE,,820
Fall,COMP376,D-X,LAB,INTRO. TO GAME DEVELOPMENT,1230,1340,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"(COMP471, COMP371)",,,TRUE,,821
Fall,COMP426,NNNI,LAB,MULTICORE PROGRAMMING,1230,1330,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP346, COEN346)",,,TRUE,,822
Fall,COMP426,NNNJ,LAB,MULTICORE PROGRAMMING,1230,1330,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP346, COEN346)",,,TRUE,,823
Winter,COMP442,NNNI,LAB,COMPILER DESIGN,1230,1340,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(COMP 228, SOEN 228, COEN 311), COMP 335, (COMP 352, COEN 352)",,,TRUE,,824
Winter,COMP442,NNNJ,LAB,COMPILER DESIGN,945,1055,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(COMP 228, SOEN 228, COEN 311), COMP 335, (COMP 352, COEN 352)",,,TRUE,,825
Winter,COMP442,NNNK,LAB,COMPILER DESIGN,1230,1340,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"(COMP 228, SOEN 228, COEN 311), COMP 335, (COMP 352, COEN 352)",,,TRUE,,826
Winter,COMP445,W WI,LAB,DATA COMM + COMP NETWORKS,670,780,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,TRUE,NOENG,827
Winter,COMP445,W WJ,LAB,DATA COMM + COMP NETWORKS,670,780,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,COMP346,,,TRUE,NOENG,828
Fall,COMP445,D DI,LAB,DATA COMM + COMP NETWORKS,795,905,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,TRUE,NOENG,829
Fall,COMP445,D DJ,LAB,DATA COMM + COMP NETWORKS,1065,1175,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,TRUE,NOENG,830
Fall,COMP445,D DK,LAB,DATA COMM + COMP NETWORKS,795,905,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,TRUE,NOENG,831
Fall,COMP445,D DL,LAB,DATA COMM + COMP NETWORKS,1065,1175,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP346,,,TRUE,NOENG,832
Fall,COMP472,F,LEC,ARTIFICIAL INTELLIGENCE,1065,1215,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"(COMP352, COEN352)",,,TRUE,NOENG,833
Fall,COMP472,F FI,LAB,ARTIFICIAL INTELLIGENCE,975,1095,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"(COMP352, COEN352)",,,TRUE,NOENG,834
Fall,COMP472,F FJ,LAB,ARTIFICIAL INTELLIGENCE,975,1095,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP352, COEN352)",,,TRUE,NOENG,835
Fall,COMP472,F FK,LAB,ARTIFICIAL INTELLIGENCE,1110,1230,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"(COMP352, COEN352)",,,TRUE,NOENG,836
Fall,COMP473,DDDI,LAB,PATTERN RECOGNITION,1230,1340,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP352,,,TRUE,NOENG,837
Fall,COMP473,DDDJ,LAB,PATTERN RECOGNITION,1230,1340,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP352,,,TRUE,NOENG,838
Fall,COMP473,DDDK,LAB,PATTERN RECOGNITION,1230,1340,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,COMP352,,,TRUE,NOENG,839
Fall,COMP477,N NI,LAB,ANIMATION FOR COMPUTER GAMES,885,995,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"COMP371, (COMP361, ENGR391)",,,TRUE,,840
Fall,COMP477,N NJ,LAB,ANIMATION FOR COMPUTER GAMES,885,995,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"COMP371, (COMP361, ENGR391)",,,TRUE,,841
Fall,COMP478,DDDI,LAB,IMAGE PROCESSING,1230,1320,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP352,,,TRUE,NOENG,842
Fall,COMP478,DDDJ,LAB,IMAGE PROCESSING,1230,1320,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,COMP352,,,TRUE,NOENG,843
Fall,COMP479,D DI,LAB,INFO. RETRIEVAL & WEB SEARCH,885,995,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"COMP352,(ENGR371,COMP233)",,,TRUE,,844
Fall,COMP479,D DJ,LAB,INFO. RETRIEVAL & WEB SEARCH,885,995,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"COMP352,(ENGR371,COMP233)",,,TRUE,,845
Fall,COMP479,D DK,LAB,INFO. RETRIEVAL & WEB SEARCH,885,995,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"COMP352,(ENGR371,COMP233)",,,TRUE,,846
