term	subject	courseNumber	section	component	name	location	startTime	endTime	monday	tuesday	wednesday	thursday	friday	online	enrollmentCap	preReq	coReq	equivalent	association	requireEngineer
Winter	SOEN	344	S SB	TUT	S.W. ARCHITECURE & DESIGN II	H433	14.45.00	15.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	45	SOEN343			3115	Y
Winter	SOEN	287	S SB	TUT	WEB PROGRAMMING	H529	10.15.00	11.55.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	25	COMP248		"COMP 229, SOEN 229"	2089	N
Winter	SOEN	357	S SB	TUT	USER INTERFACE DESIGN	H820	11.45.00	12.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	45	SOEN342			3200	NOENG
Winter	SOEN	385	S SB	TUT	CONTROL SYSTEMS+APPLICATIONS	H625	10.45.00	11.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	41	"ENGR213, ENGR233"			3255	Y
Winter	SOEN	345	S SB	TUT	"S.W. TESTING, VERIF & QA"	H433	17.45.00	18.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	65		SOEN343		3118	Y
Winter	SOEN	385	S SC	TUT	CONTROL SYSTEMS+APPLICATIONS	H564	10.45.00	11.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40	"ENGR213, ENGR233"			3255	Y
Winter	SOEN	345	S SC	TUT	"S.W. TESTING, VERIF & QA"	H433	08.45.00	09.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	65		SOEN343		3118	Y
Winter	SOEN	287	S SC	TUT	WEB PROGRAMMING	H627	10.15.00	11.55.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	25	COMP248		"COMP 229, SOEN 229"	2089	N
Winter	SOEN	344	S SC	TUT	S.W. ARCHITECURE & DESIGN II	H611	14.45.00	15.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	45	SOEN343			3115	Y
Winter	SOEN	390	S SC	TUT	SOFTWARE ENGR. TEAM PROJECT	H544	19.15.00	20.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	30		"SOEN344, SOEN357"		4000	Y
Winter	SOEN	357	S SC	TUT	USER INTERFACE DESIGN	MBS2.115	11.45.00	12.35.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	60	SOEN342			3200	NOENG
Winter	SOEN	385	S SD	TUT	CONTROL SYSTEMS+APPLICATIONS	H540	10.45.00	11.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	40	"ENGR213, ENGR233"			3255	Y
Winter	SOEN	390	S SD	TUT	SOFTWARE ENGR. TEAM PROJECT	H540	19.15.00	20.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	29		"SOEN344, SOEN357"		4000	Y
Winter	SOEN	287	S SD	TUT	WEB PROGRAMMING	H437	08.30.00	10.10.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	25	COMP248		"COMP 229, SOEN 229"	2089	N
Winter	SOEN	344	S SD	TUT	S.W. ARCHITECURE & DESIGN II	H609	14.45.00	15.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	45	SOEN343			3115	Y
Winter	SOEN	357	S SD	TUT	USER INTERFACE DESIGN	H429	11.45.00	12.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	45	SOEN342			3200	NOENG
Winter	SOEN	390	S SE	TUT	SOFTWARE ENGR. TEAM PROJECT	H537	18.15.00	19.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	27		"SOEN344, SOEN357"		4000	Y
Winter	SOEN	390	S SF	TUT	SOFTWARE ENGR. TEAM PROJECT	H537	19.15.00	20.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	26		"SOEN344, SOEN357"		4000	Y
Winter	SOEN	390	SJ-X	LAB	SOFTWARE ENGR. TEAM PROJECT	H929	18.45.00	21.25.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	26		"SOEN344, SOEN357"		4000	
Winter	SOEN	390	SN-X	LAB	SOFTWARE ENGR. TEAM PROJECT	H917	15.00.00	17.40.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	27		"SOEN344, SOEN357"		4000	
Winter	SOEN	228	SS	LEC	SYSTEM HARDWARE	H553	17.45.00	20.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	100			COMP 228	2067	NOENG
Winter	SOEN	228	SSSA	TUT	SYSTEM HARDWARE	H631	20.30.00	22.10.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50			COMP 228	2067	NOENG
Winter	SOEN	228	SSSB	TUT	SYSTEM HARDWARE	H423	20.30.00	22.10.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	50			COMP 228	2067	NOENG
Winter	SOEN	321	U	LEC	INFORMATION SYSTEMS SECURITY	MBS2.330	14.45.00	17.30.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	110	COMP346			3002	N
Winter	SOEN	287	U	LEC	WEB PROGRAMMING	H411	14.45.00	16.00.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100	COMP248		"COMP 229, SOEN 229"	2099	Y
Winter	SOEN	341	U	LEC	SOFTWARE PROCESS	H531	08.45.00	10.00.00	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	120	"(COMP 352, COEN 352)"	ENCS 282		3009	Y
Winter	SOEN	228	U	LEC	SYSTEM HARDWARE	H507	14.45.00	16.00.00	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	100			COMP 228	2068	NOENG
Winter	SOEN	321	U UA	TUT	INFORMATION SYSTEMS SECURITY	H609	11.45.00	12.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	45	COMP346			3002	N
Winter	SOEN	228	U UA	TUT	SYSTEM HARDWARE	FGB050	16.15.00	17.55.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	35			COMP 228	2068	NOENG
Winter	SOEN	341	U UA	TUT	SOFTWARE PROCESS	FGB070	12.15.00	13.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	40	"(COMP 352, COEN 352)"	ENCS 282		3009	Y
Winter	SOEN	287	U UA	TUT	WEB PROGRAMMING	H544	16.15.00	17.55.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	25	COMP248		"COMP 229, SOEN 229"	2099	Y
Winter	SOEN	321	U UB	TUT	INFORMATION SYSTEMS SECURITY	H459	11.45.00	12.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	45	COMP346			3002	N
Winter	SOEN	287	U UB	TUT	WEB PROGRAMMING	H441	16.15.00	17.55.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	25	COMP248		"COMP 229, SOEN 229"	2099	Y
Winter	SOEN	228	U UB	TUT	SYSTEM HARDWARE	H529	16.15.00	17.55.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30			COMP 228	2068	NOENG
Winter	SOEN	341	U UB	TUT	SOFTWARE PROCESS	MBS2.401	13.15.00	14.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	40	"(COMP 352, COEN 352)"	ENCS 282		3009	Y
Winter	SOEN	321	U UC	TUT	INFORMATION SYSTEMS SECURITY	MB1.301	11.45.00	12.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	20	COMP346			3002	N
Winter	SOEN	287	U UC	TUT	WEB PROGRAMMING	H437	18.00.00	19.40.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	25	COMP248		"COMP 229, SOEN 229"	2099	Y
Winter	SOEN	228	U UC	TUT	SYSTEM HARDWARE	H441	16.15.00	17.55.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	35			COMP 228	2068	NOENG
Winter	SOEN	287	U UD	TUT	WEB PROGRAMMING	MBS2.455	18.00.00	19.40.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	25	COMP248		"COMP 229, SOEN 229"	2099	Y
Winter	SOEN	331	W	LEC	INTRO TO FML MTHDS FOR SOEN	H937	16.15.00	17.30.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	250	"COMP249, (COMP238, COMP232)"			3005	Y
Winter	SOEN	287	W	LEC	WEB PROGRAMMING	H553	14.45.00	16.00.00	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	100	COMP248		"COMP 229, SOEN 229"	3000	N
Winter	SOEN	331	W WA	TUT	INTRO TO FML MTHDS FOR SOEN	H623	14.15.00	16.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	34	"COMP249, (COMP238, COMP232)"			3005	Y
Winter	SOEN	287	W WA	TUT	WEB PROGRAMMING	MBS1.105	15.15.00	16.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25	COMP248		"COMP 229, SOEN 229"	3000	N
Winter	SOEN	331	W WB	TUT	INTRO TO FML MTHDS FOR SOEN	H820	14.15.00	16.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	38	"COMP249, (COMP238, COMP232)"			3005	Y
Winter	SOEN	287	W WB	TUT	WEB PROGRAMMING	H540	16.15.00	17.55.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	25	COMP248		"COMP 229, SOEN 229"	3000	N
Winter	SOEN	331	W WC	TUT	INTRO TO FML MTHDS FOR SOEN	H623	12.15.00	14.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	41	"COMP249, (COMP238, COMP232)"			3005	Y
Winter	SOEN	287	W WC	TUT	WEB PROGRAMMING	MBS1.255	15.15.00	16.55.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25	COMP248		"COMP 229, SOEN 229"	3000	N
Winter	SOEN	331	W WD	TUT	INTRO TO FML MTHDS FOR SOEN	H627	14.15.00	16.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	33	"COMP249, (COMP238, COMP232)"			3005	Y
Winter	SOEN	287	W WD	TUT	WEB PROGRAMMING	H437	17.30.00	19.10.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	25	COMP248		"COMP 229, SOEN 229"	3000	N
Winter	SOEN	331	W WE	TUT	INTRO TO FML MTHDS FOR SOEN	H625	12.15.00	14.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	41	"COMP249, (COMP238, COMP232)"			3005	Y
Winter	SOEN	331	W WF	TUT	INTRO TO FML MTHDS FOR SOEN	H625	14.15.00	16.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	35	"COMP249, (COMP238, COMP232)"			3005	Y
Winter	SOEN	331	W WG	TUT	INTRO TO FML MTHDS FOR SOEN	H439	14.15.00	16.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	28	"COMP249, (COMP238, COMP232)"			3005	Y
Fall	COMP	345	A-X	LAB	"ADVANCED PROGRAM DESIGN, C++"	H831	20.30.00	22.20.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30	COMP352				
Fall	COMP	345	B-X	LAB	"ADVANCED PROGRAM DESIGN, C++"	H929	20.30.00	22.20.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	45	COMP352				
Fall	COMP	345	C-X	LAB	"ADVANCED PROGRAM DESIGN, C++"	H843	20.30.00	22.20.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	17	COMP352				
Fall	COMP	345	F-X	LAB	"ADVANCED PROGRAM DESIGN, C++"	H929	17.45.00	19.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	42	COMP352				
Fall	COMP	345	G-X	LAB	"ADVANCED PROGRAM DESIGN, C++"	H843	17.45.00	19.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	18	COMP352				
Winter	COMP	345	SI-X	LAB	"ADVANCED PROGRAM DESIGN, C++"	H929	16.15.00	18.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	45	COMP352				
Winter	COMP	345	SJ-X	LAB	"ADVANCED PROGRAM DESIGN, C++"	H831	16.15.00	18.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30	COMP352				NOENG
Winter	COMP	346	NI-X	LAB	OPERATING SYSTEMS	H905	21.15.00	23.05.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	40	"(COMP 228, SOEN 228), COMP 352."			1042	
Winter	COMP	346	NJ-X	LAB	OPERATING SYSTEMS	H905	14.15.00	16.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	40	"(COMP 228, SOEN 228), COMP 352."			1042	
Winter	COMP	346	WI-X	LAB	OPERATING SYSTEMS	H929	21.15.00	23.05.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	30	"(COMP 228, SOEN 228), COMP 352."			1043	
Winter	COMP	346	WJ-X	LAB	OPERATING SYSTEMS	H905	14.15.00	16.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	30	"(COMP 228, SOEN 228), COMP 352."			1043	
Fall	COMP	346	DI-X	LAB	OPERATING SYSTEMS	H903	17.45.00	19.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	40	"(COMP 228, SOEN 228), COMP 352."			1044	
Fall	COMP	346	DJ-X	LAB	OPERATING SYSTEMS	H903	19.45.00	21.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	40	"(COMP 228, SOEN 228), COMP 352."			1044	
Fall	COMP	346	DK-X	LAB	OPERATING SYSTEMS	H831	19.45.00	21.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30	"(COMP 228, SOEN 228), COMP 352."			1044	
Fall	COMP	353	FI-X	LAB	DATABASES	H831	14.45.00	16.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	30	"(COMP352, COEN352)"				NOENG
Fall	COMP	353	FJ-X	LAB	DATABASES	H903	13.15.00	15.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	32	"(COMP352, COEN352)"				NOENG
Fall	COMP	353	FK-X	LAB	DATABASES	H917	14.45.00	16.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	25	"(COMP352, COEN352)"				NOENG
Fall	COMP	353	FL-X	LAB	DATABASES	H849	13.15.00	15.05.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	23	"(COMP352, COEN352)"				NOENG
Fall	COMP	371	UUUI	LAB	COMPUTER GRAPHICS	H907	16.15.00	18.05.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	30	"COMP352, COEN352"				NOENG
Fall	COMP	371	UUUJ	LAB	COMPUTER GRAPHICS	H907	16.15.00	18.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	30	"COMP352, COEN352"				NOENG
Fall	COMP	376	A-X	LAB	INTRO. TO GAME DEVELOPMENT	H903	15.45.00	17.35.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	24	"(COMP471, COMP371)"		"(CART 315, CART 398)"		NOENG
Fall	COMP	376	B-X	LAB	INTRO. TO GAME DEVELOPMENT	H831	20.30.00	22.20.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	24	"(COMP471, COMP371)"		"(CART 315, CART 398)"		NOENG
Fall	COMP	376	C-X	LAB	INTRO. TO GAME DEVELOPMENT	H903	15.45.00	17.35.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	24	"(COMP471, COMP371)"		"(CART 315, CART 398)"		NOENG
Fall	COMP	376	D-X	LAB	INTRO. TO GAME DEVELOPMENT	H831	20.30.00	22.20.00	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	24	"(COMP471, COMP371)"		"(CART 315, CART 398)"		NOENG
Fall	COMP	426	NNNI	LAB	MULTICORE PROGRAMMING	H843	20.30.00	22.10.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	20	"(COMP346, COEN346)"				NOENG
Fall	COMP	426	NNNJ	LAB	MULTICORE PROGRAMMING	H847	20.30.00	22.10.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	20	"(COMP346, COEN346)"				NOENG
Winter	COMP	442	NNNI	LAB	COMPILER DESIGN	H403	20.30.00	22.20.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	10	"(COMP 228, SOEN 228, COEN 311), COMP 335, (COMP 352, COEN 352)"				NOENG
Winter	COMP	442	NNNJ	LAB	COMPILER DESIGN	H403	15.45.00	17.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	10	"(COMP 228, SOEN 228, COEN 311), COMP 335, (COMP 352, COEN 352)"				NOENG
Winter	COMP	442	NNNK	LAB	COMPILER DESIGN	H633-1	20.30.00	22.20.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	10	"(COMP 228, SOEN 228, COEN 311), COMP 335, (COMP 352, COEN 352)"				NOENG
Winter	COMP	445	W WI	LAB	DATA COMM + COMP NETWORKS	H907	11.10.00	13.00.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	50	COMP346				NOENG
Winter	COMP	445	W WJ	LAB	DATA COMM + COMP NETWORKS	H967	11.10.00	13.00.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	50	COMP346				NOENG
Fall	COMP	445	D DI	LAB	DATA COMM + COMP NETWORKS	H825	13.15.00	15.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20	COMP346				NOENG
Fall	COMP	445	D DJ	LAB	DATA COMM + COMP NETWORKS	H843	17.45.00	19.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20	COMP346				NOENG
Fall	COMP	445	D DK	LAB	DATA COMM + COMP NETWORKS	H849	13.15.00	15.05.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	23	COMP346				NOENG
Fall	COMP	445	D DL	LAB	DATA COMM + COMP NETWORKS	H847	17.45.00	19.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	19	COMP346				NOENG
Fall	COMP	472	F	LEC	ARTIFICIAL INTELLIGENCE	FGB060	17.45.00	20.15.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	100	"(COMP352, COEN352)"				NOENG
Fall	COMP	472	F FI	LAB	ARTIFICIAL INTELLIGENCE	H905	16.15.00	18.15.00	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	22	"(COMP352, COEN352)"				NOENG
Fall	COMP	472	F FJ	LAB	ARTIFICIAL INTELLIGENCE	H817	16.15.00	18.15.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	23	"(COMP352, COEN352)"				NOENG
Fall	COMP	472	F FK	LAB	ARTIFICIAL INTELLIGENCE	H817	18.30.00	20.30.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	22	"(COMP352, COEN352)"				NOENG
Fall	COMP	473	DDDI	LAB	PATTERN RECOGNITION	H849	20.30.00	22.20.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	COMP352				NOENG
Fall	COMP	473	DDDJ	LAB	PATTERN RECOGNITION	H917	20.30.00	22.20.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	COMP352				NOENG
Fall	COMP	473	DDDK	LAB	PATTERN RECOGNITION	H811	20.30.00	22.20.00	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	16	COMP352				NOENG
Fall	COMP	477	N NI	LAB	ANIMATION FOR COMPUTER GAMES	H968	14.45.00	16.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	20	"COMP371, (COMP361, ENGR391)"				NOENG
Fall	COMP	477	N NJ	LAB	ANIMATION FOR COMPUTER GAMES	H968	14.45.00	16.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	20	"COMP371, (COMP361, ENGR391)"				NOENG
Fall	COMP	478	DDDI	LAB	IMAGE PROCESSING	H847	20.30.00	22.00.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	16	COMP352				NOENG
Fall	COMP	478	DDDJ	LAB	IMAGE PROCESSING	H843	20.30.00	22.00.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	17	COMP352				NOENG
Fall	COMP	479	D DI	LAB	INFO. RETRIEVAL & WEB SEARCH	H811	14.45.00	16.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	14	"COMP352,(ENGR371,COMP233)"				NOENG
Fall	COMP	479	D DJ	LAB	INFO. RETRIEVAL & WEB SEARCH	H843	14.45.00	16.35.00	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	14	"COMP352,(ENGR371,COMP233)"				NOENG
Fall	COMP	479	D DK	LAB	INFO. RETRIEVAL & WEB SEARCH	H811	14.45.00	16.35.00	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	14	"COMP352,(ENGR371,COMP233)"				NOENG
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
"Format for pre/co reqs/never taken courses: requirements are comma seperated, if a group of courses is enclosed in brackets, any course enclosed can be used to satisfy that particular requirement.  Prereq is a course that has been taken previously to enrollment, coreq is a course that has either been taken previously or is being taken concurrently to enrollment, never taken requirements include course not previously taken and not currently enrolled.  Courses must specify semester because sections and class nbr reused in different semesters."																				
